level_1,Date,Open,High,Low,Close,Volume,Time,Rank
6723,2024-01-24,617.35,617.7,617.0,617.3,80582,15:03:00,2
6724,2024-01-24,617.4,618.65,617.25,617.65,126846,15:04:00,2
6725,2024-01-24,617.5,618.0,617.45,618.0,93842,15:05:00,2
6726,2024-01-24,617.9,618.05,617.75,617.9,137878,15:06:00,2
6727,2024-01-24,617.85,617.9,617.75,617.9,69876,15:07:00,2
6728,2024-01-24,617.9,618.0,617.6,617.65,98417,15:08:00,2
6729,2024-01-24,617.65,617.65,617.4,617.45,114593,15:09:00,2
6730,2024-01-24,617.5,617.95,617.4,617.4,76792,15:10:00,2
6731,2024-01-24,617.55,618.0,617.4,617.95,51499,15:11:00,3
6732,2024-01-24,618.15,618.45,617.8,618.25,95139,15:12:00,2
6733,2024-01-24,618.25,618.45,617.85,618.3,44896,15:13:00,3
6734,2024-01-24,618.35,618.75,618.25,618.55,65404,15:14:00,2
6735,2024-01-24,618.65,619.5,618.45,619.5,93605,15:15:00,2
6736,2024-01-24,619.45,619.45,619.0,619.0,35698,15:16:00,3
6737,2024-01-24,619.0,619.4,619.0,619.25,39029,15:17:00,3
6738,2024-01-24,619.25,619.25,618.5,618.7,59546,15:18:00,3
6739,2024-01-24,618.8,619.2,618.6,618.8,49782,15:19:00,3
6740,2024-01-24,618.75,619.1,618.7,618.8,83451,15:20:00,2
6741,2024-01-24,618.85,619.15,618.75,618.85,45611,15:21:00,2
6742,2024-01-24,618.9,619.15,618.55,619.0,55760,15:22:00,2
6743,2024-01-24,619.05,619.05,618.35,618.55,44657,15:23:00,2
6744,2024-01-24,618.55,618.95,618.4,618.8,42522,15:24:00,3
6745,2024-01-24,618.8,618.85,618.6,618.7,31522,15:25:00,3
6746,2024-01-24,618.65,618.9,618.65,618.7,32184,15:26:00,3
6747,2024-01-24,618.7,618.95,618.05,618.15,41090,15:27:00,3
6748,2024-01-24,618.0,618.05,617.55,617.95,23060,15:28:00,3
6749,2024-01-24,617.95,618.5,617.5,618.0,21202,15:29:00,3
6750,2024-01-25,618.5,621.65,617.55,620.15,240744,09:15:00,2
6751,2024-01-25,620.4,621.35,618.1,619.2,243567,09:16:00,1
6752,2024-01-25,619.2,621.15,619.1,620.75,159590,09:17:00,1
6753,2024-01-25,620.65,622.25,620.3,621.85,138405,09:18:00,2
6754,2024-01-25,621.95,622.7,621.65,621.9,109150,09:19:00,1
6755,2024-01-25,621.9,623.6,621.9,623.55,76769,09:20:00,2
6756,2024-01-25,623.5,623.8,622.2,622.5,70475,09:21:00,2
6757,2024-01-25,622.15,623.0,622.05,622.05,69834,09:22:00,2
6758,2024-01-25,622.0,622.5,621.35,621.5,92290,09:23:00,2
6759,2024-01-25,621.5,621.5,620.05,620.2,78097,09:24:00,3
6760,2024-01-25,620.05,621.15,620.05,620.05,53825,09:25:00,3
6761,2024-01-25,620.2,620.8,620.0,620.55,39454,09:26:00,3
6762,2024-01-25,620.55,622.3,620.35,621.95,28530,09:27:00,3
6763,2024-01-25,621.95,622.85,621.85,622.0,61922,09:28:00,3
6764,2024-01-25,622.15,622.3,621.6,622.0,54690,09:29:00,3
6765,2024-01-25,622.0,622.15,621.4,621.95,57134,09:30:00,3
6766,2024-01-25,622.0,622.15,620.55,620.8,82370,09:31:00,3
6767,2024-01-25,620.7,620.75,619.55,619.65,144428,09:32:00,1
6768,2024-01-25,619.65,620.2,619.1,620.15,133692,09:33:00,1
6769,2024-01-25,619.9,620.15,619.25,619.55,78498,09:34:00,2
6770,2024-01-25,619.35,620.0,619.1,619.9,94991,09:35:00,2
6771,2024-01-25,619.7,619.9,619.25,619.65,104565,09:36:00,1
6772,2024-01-25,620.0,620.0,618.7,619.0,130489,09:37:00,1
6773,2024-01-25,618.95,619.35,618.7,618.75,63203,09:38:00,2
6774,2024-01-25,618.65,619.2,618.35,618.45,69409,09:39:00,2
6775,2024-01-25,618.4,619.15,618.4,619.0,56407,09:40:00,3
6776,2024-01-25,618.95,619.1,618.5,618.8,45053,09:41:00,3
6777,2024-01-25,618.5,618.55,617.6,617.95,105093,09:42:00,1
6778,2024-01-25,618.0,618.15,617.6,617.85,42499,09:43:00,2
6779,2024-01-25,617.85,618.2,617.7,617.75,55531,09:44:00,1
6780,2024-01-25,617.7,617.75,616.5,616.8,89705,09:45:00,1
6781,2024-01-25,616.6,617.85,616.5,617.85,31716,09:46:00,3
6782,2024-01-25,617.65,618.35,617.65,618.2,32164,09:47:00,3
6783,2024-01-25,618.2,619.1,618.2,618.85,52504,09:48:00,3
6784,2024-01-25,619.1,619.6,618.4,618.6,40514,09:49:00,2
6785,2024-01-25,618.7,618.95,618.3,618.75,16042,09:50:00,3
6786,2024-01-25,618.7,619.0,618.45,618.8,17085,09:51:00,3
6787,2024-01-25,619.0,619.05,618.0,618.3,30718,09:52:00,3
6788,2024-01-25,618.15,618.45,617.25,617.6,44856,09:53:00,2
6789,2024-01-25,617.6,617.8,617.2,617.45,35325,09:54:00,2
6790,2024-01-25,617.35,617.75,616.95,617.4,41618,09:55:00,1
6791,2024-01-25,617.05,617.5,617.0,617.05,20408,09:56:00,3
6792,2024-01-25,617.1,617.8,617.0,617.1,18508,09:57:00,3
6793,2024-01-25,616.95,617.5,616.8,617.4,43463,09:58:00,3
6794,2024-01-25,617.35,617.6,616.75,617.0,46302,09:59:00,2
6795,2024-01-25,616.75,617.3,616.55,616.7,40782,10:00:00,3
6796,2024-01-25,616.7,616.9,616.3,616.35,60971,10:01:00,2
6797,2024-01-25,616.25,616.65,616.0,616.5,62269,10:02:00,1
6798,2024-01-25,616.4,617.25,616.4,617.25,19795,10:03:00,3
6799,2024-01-25,617.35,617.35,616.15,616.2,47993,10:04:00,2
6800,2024-01-25,616.45,617.0,616.15,616.8,16151,10:05:00,3
6801,2024-01-25,617.0,617.0,616.2,616.4,27260,10:06:00,3
6802,2024-01-25,616.4,616.9,616.2,616.9,5838,10:07:00,3
6803,2024-01-25,616.75,617.2,616.5,616.55,22673,10:08:00,2
6804,2024-01-25,616.55,616.8,615.7,616.2,65058,10:09:00,1
6805,2024-01-25,616.25,616.85,616.15,616.65,17110,10:10:00,3
6806,2024-01-25,616.5,616.8,616.25,616.65,9034,10:11:00,3
6807,2024-01-25,616.7,616.8,616.0,616.1,20915,10:12:00,3
6808,2024-01-25,616.05,616.7,616.0,616.4,20403,10:13:00,3
6809,2024-01-25,616.4,617.05,616.05,616.05,22825,10:14:00,2
6810,2024-01-25,616.2,616.45,615.65,616.0,30429,10:15:00,2
6811,2024-01-25,616.1,616.25,614.65,615.65,101179,10:16:00,1
6812,2024-01-25,615.75,616.1,615.1,615.45,28309,10:17:00,3
6813,2024-01-25,615.45,615.55,614.05,614.2,80420,10:18:00,1
6814,2024-01-25,614.05,614.85,614.0,614.3,43308,10:19:00,1
6815,2024-01-25,614.15,614.4,613.5,613.8,55790,10:20:00,1
6816,2024-01-25,613.55,614.15,613.1,613.9,35196,10:21:00,3
6817,2024-01-25,614.1,614.35,613.2,613.45,41762,10:22:00,2
6818,2024-01-25,613.8,613.9,613.0,613.35,67385,10:23:00,1
6819,2024-01-25,613.3,614.05,613.0,613.7,29233,10:24:00,2
6820,2024-01-25,613.65,613.7,613.25,613.4,18868,10:25:00,3
6821,2024-01-25,613.5,614.3,613.4,613.7,47149,10:26:00,3
6822,2024-01-25,613.7,614.3,613.7,614.05,14816,10:27:00,3
6823,2024-01-25,614.0,614.45,613.8,614.1,21378,10:28:00,3
6824,2024-01-25,614.0,614.85,613.95,614.55,23613,10:29:00,3
6825,2024-01-25,614.55,614.85,613.8,613.85,31712,10:30:00,1
6826,2024-01-25,613.75,614.9,613.65,614.8,17316,10:31:00,2
6827,2024-01-25,614.8,614.9,614.5,614.9,10996,10:32:00,3
6828,2024-01-25,614.9,615.0,613.95,613.95,33529,10:33:00,1
6829,2024-01-25,613.95,613.95,613.0,613.1,39940,10:34:00,1
6830,2024-01-25,613.1,613.3,612.75,613.2,32246,10:35:00,3
6831,2024-01-25,613.2,613.2,612.55,613.05,29778,10:36:00,1
6832,2024-01-25,612.85,614.15,612.85,614.1,26264,10:37:00,1
6833,2024-01-25,614.15,614.5,613.95,614.0,20369,10:38:00,3
6834,2024-01-25,614.0,614.2,612.7,613.4,50127,10:39:00,2
6835,2024-01-25,613.4,613.4,612.7,612.95,27921,10:40:00,3
6836,2024-01-25,612.95,613.0,612.45,612.85,53922,10:41:00,1
6837,2024-01-25,612.85,612.9,611.65,612.1,80897,10:42:00,1
6838,2024-01-25,612.15,612.45,611.65,612.0,39779,10:43:00,2
6839,2024-01-25,611.8,612.9,611.7,612.7,26757,10:44:00,3
6840,2024-01-25,612.85,613.0,612.25,612.9,17415,10:45:00,3
6841,2024-01-25,612.75,612.95,612.0,612.45,28839,10:46:00,3
6842,2024-01-25,612.2,612.7,611.35,611.6,50670,10:47:00,1
6843,2024-01-25,611.8,612.35,611.5,612.15,23196,10:48:00,2
6844,2024-01-25,612.1,612.5,611.85,612.45,31694,10:49:00,3
6845,2024-01-25,612.45,612.75,612.1,612.6,18006,10:50:00,3
6846,2024-01-25,612.55,612.6,612.0,612.35,13483,10:51:00,3
6847,2024-01-25,612.45,612.5,612.0,612.3,8190,10:52:00,3
6848,2024-01-25,612.35,612.35,610.8,611.0,64459,10:53:00,2
6849,2024-01-25,611.0,611.45,610.75,611.2,19682,10:54:00,3
6850,2024-01-25,611.2,611.45,610.65,611.25,28419,10:55:00,3
6851,2024-01-25,611.2,611.5,610.4,611.15,27271,10:56:00,3
6852,2024-01-25,611.25,611.95,611.15,611.9,17170,10:57:00,3
6853,2024-01-25,612.0,612.0,611.2,611.65,22808,10:58:00,3
6854,2024-01-25,611.8,611.9,611.3,611.6,37871,10:59:00,2
6855,2024-01-25,611.6,611.95,611.45,611.95,57030,11:00:00,2
6856,2024-01-25,611.95,612.1,611.5,611.7,39650,11:01:00,2
6857,2024-01-25,611.7,611.95,611.5,611.75,85787,11:02:00,1
6858,2024-01-25,611.6,612.9,611.4,612.85,58624,11:03:00,1
6859,2024-01-25,612.6,612.7,611.65,612.0,33219,11:04:00,2
6860,2024-01-25,611.8,612.1,611.5,611.85,34362,11:05:00,2
6861,2024-01-25,611.75,612.05,611.3,611.6,43250,11:06:00,2
6862,2024-01-25,611.35,611.55,609.65,610.6,149018,11:07:00,2
6863,2024-01-25,610.8,611.6,610.65,611.6,24135,11:08:00,3
6864,2024-01-25,611.55,611.75,611.15,611.7,17143,11:09:00,2
6865,2024-01-25,611.55,611.75,611.2,611.55,40527,11:10:00,2
6866,2024-01-25,611.55,611.75,611.2,611.75,31374,11:11:00,2
6867,2024-01-25,611.6,611.75,611.05,611.05,17026,11:12:00,3
6868,2024-01-25,611.25,611.3,610.55,610.75,51022,11:13:00,1
6869,2024-01-25,610.55,611.5,610.3,611.25,20803,11:14:00,2
6870,2024-01-25,611.25,611.7,611.05,611.65,15444,11:15:00,3
6871,2024-01-25,611.45,611.75,611.2,611.55,35258,11:16:00,1
6872,2024-01-25,611.5,611.75,611.25,611.7,25718,11:17:00,2
6873,2024-01-25,611.7,612.55,611.6,612.2,51066,11:18:00,2
6874,2024-01-25,612.4,612.85,612.0,612.7,30306,11:19:00,2
6875,2024-01-25,612.7,613.0,612.3,612.85,71944,11:20:00,2
6876,2024-01-25,612.95,613.0,612.5,613.0,25168,11:21:00,3
6877,2024-01-25,612.8,613.0,612.25,612.9,31751,11:22:00,3
6878,2024-01-25,612.8,612.8,611.8,612.2,36487,11:23:00,2
6879,2024-01-25,612.2,612.35,612.0,612.35,9980,11:24:00,3
6880,2024-01-25,612.15,612.15,611.35,611.55,38266,11:25:00,2
6881,2024-01-25,611.6,611.75,611.45,611.6,21531,11:26:00,3
6882,2024-01-25,611.65,611.65,610.45,611.0,38620,11:27:00,2
6883,2024-01-25,610.9,611.0,610.25,610.95,19185,11:28:00,3
6884,2024-01-25,610.9,611.2,610.55,611.0,19504,11:29:00,3
6885,2024-01-25,611.1,611.45,610.75,611.1,34833,11:30:00,3
6886,2024-01-25,611.1,611.2,610.3,610.7,26729,11:31:00,3
6887,2024-01-25,611.0,611.45,610.75,611.25,13590,11:32:00,3
6888,2024-01-25,611.3,611.4,611.0,611.2,16308,11:33:00,3
6889,2024-01-25,611.35,611.35,610.4,610.75,28044,11:34:00,3
6890,2024-01-25,610.55,610.8,610.25,610.75,43374,11:35:00,2
6891,2024-01-25,610.65,611.35,610.45,610.95,40893,11:36:00,2
6892,2024-01-25,611.1,611.75,611.1,611.65,36909,11:37:00,2
6893,2024-01-25,611.7,611.75,611.2,611.75,15984,11:38:00,3
6894,2024-01-25,611.75,611.75,611.3,611.75,25436,11:39:00,3
6895,2024-01-25,611.6,612.5,611.55,612.3,163365,11:40:00,1
6896,2024-01-25,612.4,612.5,611.8,611.8,36611,11:41:00,2
6897,2024-01-25,611.65,612.25,611.05,611.75,43986,11:42:00,2
6898,2024-01-25,611.75,611.75,611.0,611.35,16512,11:43:00,3
6899,2024-01-25,611.2,611.5,610.7,611.25,14044,11:44:00,3
6900,2024-01-25,611.2,611.35,610.45,611.35,15918,11:45:00,3
6901,2024-01-25,611.2,611.35,610.7,611.1,19167,11:46:00,3
6902,2024-01-25,611.1,611.15,610.45,610.9,34852,11:47:00,1
6903,2024-01-25,611.1,611.1,610.6,610.7,21047,11:48:00,3
6904,2024-01-25,610.85,610.9,610.4,610.5,37403,11:49:00,3
6905,2024-01-25,610.55,610.6,609.35,609.7,116188,11:50:00,1
6906,2024-01-25,609.8,610.6,609.4,610.35,35782,11:51:00,2
6907,2024-01-25,610.15,610.3,609.7,610.15,31704,11:52:00,2
6908,2024-01-25,610.3,610.55,609.75,609.75,29571,11:53:00,3
6909,2024-01-25,610.0,610.0,609.5,609.95,25985,11:54:00,3
6910,2024-01-25,609.7,610.05,609.6,609.95,20899,11:55:00,3
6911,2024-01-25,609.85,609.95,609.35,609.75,16156,11:56:00,3
6912,2024-01-25,609.7,610.15,609.55,610.15,21057,11:57:00,3
6913,2024-01-25,610.15,610.55,609.85,610.55,21892,11:58:00,3
6914,2024-01-25,610.55,610.7,610.25,610.3,21559,11:59:00,3
6915,2024-01-25,610.4,610.6,610.0,610.15,37186,12:00:00,2
6916,2024-01-25,610.3,611.3,610.05,610.85,49237,12:01:00,2
6917,2024-01-25,610.85,611.05,610.55,610.9,16202,12:02:00,3
6918,2024-01-25,610.75,610.95,610.65,610.9,16918,12:03:00,3
6919,2024-01-25,610.75,610.75,610.0,610.15,47309,12:04:00,2
6920,2024-01-25,610.15,610.4,609.75,610.05,29812,12:05:00,3
6921,2024-01-25,610.0,610.55,609.8,609.95,16728,12:06:00,3
6922,2024-01-25,610.0,610.2,609.55,609.9,23359,12:07:00,3
6923,2024-01-25,610.1,610.65,609.8,610.4,19850,12:08:00,3
6924,2024-01-25,610.4,610.6,609.55,609.7,24581,12:09:00,3
6925,2024-01-25,609.7,610.0,609.6,609.95,13014,12:10:00,3
6926,2024-01-25,609.85,610.05,609.65,609.9,16893,12:11:00,3
6927,2024-01-25,609.85,610.1,609.6,609.7,11833,12:12:00,3
6928,2024-01-25,609.7,610.0,609.4,609.6,22125,12:13:00,2
6929,2024-01-25,609.6,609.8,609.4,609.7,13120,12:14:00,3
6930,2024-01-25,609.55,609.55,608.55,608.85,72621,12:15:00,2
6931,2024-01-25,608.6,608.9,608.35,608.65,23458,12:16:00,2
6932,2024-01-25,608.7,608.9,608.25,608.6,37072,12:17:00,2
6933,2024-01-25,608.6,608.7,608.15,608.45,27880,12:18:00,2
6934,2024-01-25,608.5,608.75,607.85,608.7,62947,12:19:00,1
6935,2024-01-25,608.7,608.85,608.5,608.6,18232,12:20:00,3
6936,2024-01-25,608.55,608.95,608.45,608.7,15596,12:21:00,3
6937,2024-01-25,608.7,608.9,608.25,608.9,12705,12:22:00,3
6938,2024-01-25,608.9,608.95,608.5,608.95,13580,12:23:00,3
6939,2024-01-25,608.8,609.0,608.6,608.8,13119,12:24:00,3
6940,2024-01-25,608.75,608.95,608.55,608.8,11650,12:25:00,3
6941,2024-01-25,608.65,609.2,608.65,609.05,17392,12:26:00,3
6942,2024-01-25,609.05,610.1,609.05,609.9,27502,12:27:00,2
6943,2024-01-25,609.75,609.9,609.15,609.75,11651,12:28:00,3
6944,2024-01-25,609.75,609.75,609.2,609.5,14758,12:29:00,3
6945,2024-01-25,609.5,609.7,609.3,609.5,15975,12:30:00,3
6946,2024-01-25,609.6,609.65,609.05,609.3,31601,12:31:00,2
6947,2024-01-25,609.3,609.7,609.0,609.55,9593,12:32:00,3
6948,2024-01-25,609.55,609.6,609.2,609.3,13686,12:33:00,3
6949,2024-01-25,609.25,609.6,609.05,609.3,18644,12:34:00,3
6950,2024-01-25,609.35,609.6,609.05,609.5,13692,12:35:00,3
6951,2024-01-25,609.45,609.7,609.25,609.35,15527,12:36:00,3
6952,2024-01-25,609.35,609.6,609.1,609.3,15707,12:37:00,3
6953,2024-01-25,609.3,609.9,609.25,609.8,24918,12:38:00,1
6954,2024-01-25,609.9,610.25,609.8,610.2,42585,12:39:00,2
6955,2024-01-25,610.25,610.9,610.1,610.15,43557,12:40:00,3
6956,2024-01-25,610.35,610.5,610.05,610.4,12856,12:41:00,3
6957,2024-01-25,610.4,610.55,609.5,609.5,33464,12:42:00,2
6958,2024-01-25,609.55,609.95,609.35,609.95,18172,12:43:00,3
6959,2024-01-25,609.7,610.15,609.7,610.0,15381,12:44:00,3
6960,2024-01-25,610.0,610.0,609.6,609.8,14019,12:45:00,3
6961,2024-01-25,609.8,610.3,609.65,609.95,46028,12:46:00,2
6962,2024-01-25,610.1,610.5,609.75,610.2,35265,12:47:00,2
6963,2024-01-25,610.2,610.85,610.1,610.4,32494,12:48:00,3
6964,2024-01-25,610.55,610.8,610.35,610.7,19281,12:49:00,3
6965,2024-01-25,610.6,610.75,609.9,609.9,28262,12:50:00,3
6966,2024-01-25,609.9,610.35,609.75,610.15,23931,12:51:00,3
6967,2024-01-25,610.1,610.25,609.75,610.0,28237,12:52:00,3
6968,2024-01-25,610.1,610.25,609.85,610.0,18928,12:53:00,3
6969,2024-01-25,610.0,610.3,609.6,609.7,24613,12:54:00,2
6970,2024-01-25,609.75,609.95,609.2,609.2,34750,12:55:00,2
6971,2024-01-25,609.3,609.55,609.1,609.35,25786,12:56:00,3
6972,2024-01-25,609.4,609.6,609.05,609.05,51502,12:57:00,2
6973,2024-01-25,609.45,609.45,607.85,607.85,111897,12:58:00,2
6974,2024-01-25,608.0,608.5,607.6,608.25,38006,12:59:00,3
6975,2024-01-25,608.25,608.35,607.8,608.2,38887,13:00:00,2
6976,2024-01-25,608.25,608.35,607.55,607.7,34209,13:01:00,2
6977,2024-01-25,607.85,608.25,607.5,608.25,43244,13:02:00,1
6978,2024-01-25,607.95,608.2,607.6,608.0,35606,13:03:00,2
6979,2024-01-25,608.2,608.75,608.0,608.45,28148,13:04:00,2
6980,2024-01-25,608.55,609.0,608.35,608.95,22031,13:05:00,2
6981,2024-01-25,608.95,609.0,608.25,608.5,35771,13:06:00,2
6982,2024-01-25,608.65,608.85,608.3,608.6,17982,13:07:00,3
6983,2024-01-25,608.6,608.8,608.45,608.65,17727,13:08:00,3
6984,2024-01-25,608.65,608.85,608.5,608.55,24159,13:09:00,3
6985,2024-01-25,608.75,608.75,607.55,607.95,42096,13:10:00,2
6986,2024-01-25,607.9,608.0,607.3,608.0,37779,13:11:00,2
6987,2024-01-25,607.9,608.15,607.6,608.0,31558,13:12:00,2
6988,2024-01-25,608.15,608.85,607.9,608.75,26148,13:13:00,3
6989,2024-01-25,608.75,609.5,608.55,609.15,46993,13:14:00,1
6990,2024-01-25,609.0,609.25,608.4,608.7,29730,13:15:00,2
6991,2024-01-25,608.65,608.9,608.05,608.15,39146,13:16:00,1
6992,2024-01-25,608.05,608.5,608.0,608.25,21128,13:17:00,3
6993,2024-01-25,608.25,608.4,607.9,608.35,23587,13:18:00,3
6994,2024-01-25,608.4,608.5,608.1,608.1,20890,13:19:00,2
6995,2024-01-25,608.1,608.35,607.8,608.1,34495,13:20:00,2
6996,2024-01-25,608.05,608.25,607.8,608.0,19186,13:21:00,3
6997,2024-01-25,608.0,608.4,607.8,608.0,30884,13:22:00,1
6998,2024-01-25,607.95,608.1,607.65,608.0,26946,13:23:00,1
6999,2024-01-25,607.7,607.95,607.2,607.6,50588,13:24:00,1
7000,2024-01-25,607.5,607.7,607.2,607.55,19064,13:25:00,2
7001,2024-01-25,607.55,607.7,607.25,607.6,25677,13:26:00,2
7002,2024-01-25,607.5,607.6,607.25,607.45,19645,13:27:00,3
7003,2024-01-25,607.5,607.6,607.05,607.05,35031,13:28:00,2
7004,2024-01-25,607.1,607.35,606.7,606.85,57202,13:29:00,1
7005,2024-01-25,606.7,607.45,606.6,607.1,19706,13:30:00,3
7006,2024-01-25,607.15,607.2,606.7,606.95,29349,13:31:00,1
7007,2024-01-25,606.7,607.35,606.65,607.05,19055,13:32:00,3
7008,2024-01-25,607.05,607.45,607.0,607.05,45896,13:33:00,1
7009,2024-01-25,607.15,607.6,607.1,607.25,31477,13:34:00,1
7010,2024-01-25,607.45,607.6,606.8,606.8,36131,13:35:00,1
7011,2024-01-25,606.8,607.2,606.7,607.15,20750,13:36:00,2
7012,2024-01-25,607.15,607.25,606.6,607.25,29711,13:37:00,3
7013,2024-01-25,607.25,607.25,606.6,607.2,31681,13:38:00,2
7014,2024-01-25,606.95,607.4,606.85,607.0,24325,13:39:00,3
7015,2024-01-25,606.95,607.45,606.7,606.7,24607,13:40:00,3
7016,2024-01-25,606.7,607.2,606.6,607.2,26314,13:41:00,2
7017,2024-01-25,607.05,607.5,606.75,607.5,31320,13:42:00,3
7018,2024-01-25,607.2,607.6,607.05,607.05,20749,13:43:00,3
7019,2024-01-25,607.2,607.4,607.0,607.35,18881,13:44:00,3
7020,2024-01-25,607.25,607.5,606.9,607.3,23468,13:45:00,3
7021,2024-01-25,607.3,607.3,606.5,606.5,38547,13:46:00,1
7022,2024-01-25,606.25,607.2,606.25,607.0,30925,13:47:00,2
7023,2024-01-25,607.0,607.2,606.7,606.95,19780,13:48:00,3
7024,2024-01-25,607.0,607.1,606.5,606.85,21028,13:49:00,3
7025,2024-01-25,606.85,607.3,606.7,607.05,27433,13:50:00,2
7026,2024-01-25,607.25,607.6,607.15,607.2,23541,13:51:00,3
7027,2024-01-25,607.35,607.4,606.9,607.3,23893,13:52:00,3
7028,2024-01-25,607.3,607.4,606.8,606.85,43854,13:53:00,2
7029,2024-01-25,606.9,607.35,606.75,607.2,22541,13:54:00,2
7030,2024-01-25,607.05,607.35,606.8,606.85,25834,13:55:00,2
7031,2024-01-25,606.85,607.9,606.85,607.65,33816,13:56:00,1
7032,2024-01-25,607.9,608.1,607.55,607.85,37550,13:57:00,1
7033,2024-01-25,608.0,608.25,607.55,607.55,45689,13:58:00,2
7034,2024-01-25,607.55,607.85,607.25,607.25,38542,13:59:00,2
7035,2024-01-25,607.35,607.8,607.05,607.1,51951,14:00:00,1
7036,2024-01-25,607.05,607.7,606.95,607.5,23174,14:01:00,3
7037,2024-01-25,607.65,607.95,607.3,607.7,26780,14:02:00,2
7038,2024-01-25,607.7,607.9,607.4,607.5,30701,14:03:00,2
7039,2024-01-25,607.5,607.9,607.1,607.15,25520,14:04:00,3
7040,2024-01-25,607.15,607.85,606.9,607.6,43942,14:05:00,2
7041,2024-01-25,607.65,607.7,607.1,607.35,84255,14:06:00,2
7042,2024-01-25,607.1,607.5,606.9,607.25,37870,14:07:00,2
7043,2024-01-25,607.0,607.5,606.5,606.5,47497,14:08:00,2
7044,2024-01-25,606.75,607.1,606.45,606.8,26714,14:09:00,2
7045,2024-01-25,606.9,607.0,606.4,606.75,39040,14:10:00,2
7046,2024-01-25,606.9,607.05,606.55,606.75,19576,14:11:00,3
7047,2024-01-25,606.7,606.9,606.35,606.4,30073,14:12:00,3
7048,2024-01-25,606.45,607.0,606.3,607.0,48401,14:13:00,2
7049,2024-01-25,606.85,607.2,606.45,606.75,60781,14:14:00,2
7050,2024-01-25,606.7,607.2,606.7,607.15,45349,14:15:00,3
7051,2024-01-25,607.1,607.4,607.05,607.15,31384,14:16:00,3
7052,2024-01-25,607.25,607.35,606.8,607.05,29548,14:17:00,2
7053,2024-01-25,607.0,607.3,606.8,607.15,31502,14:18:00,2
7054,2024-01-25,607.15,607.3,606.85,607.0,21491,14:19:00,3
7055,2024-01-25,607.0,607.2,606.8,606.9,28410,14:20:00,3
7056,2024-01-25,606.95,607.2,606.85,607.05,27205,14:21:00,3
7057,2024-01-25,607.2,607.6,607.05,607.3,46842,14:22:00,2
7058,2024-01-25,607.55,607.75,607.35,607.7,38449,14:23:00,3
7059,2024-01-25,607.9,608.9,607.75,608.65,85576,14:24:00,2
7060,2024-01-25,608.7,609.45,608.6,609.25,89018,14:25:00,2
7061,2024-01-25,609.25,609.5,608.4,609.5,112075,14:26:00,1
7062,2024-01-25,609.55,609.65,609.15,609.25,69237,14:27:00,2
7063,2024-01-25,609.3,609.85,609.25,609.5,90269,14:28:00,2
7064,2024-01-25,609.65,610.0,609.55,609.75,52086,14:29:00,3
7065,2024-01-25,609.8,610.35,609.6,610.05,91920,14:30:00,1
7066,2024-01-25,610.0,610.05,609.35,609.8,62692,14:31:00,2
7067,2024-01-25,609.8,609.9,608.05,608.3,133754,14:32:00,2
7068,2024-01-25,608.25,608.9,607.8,608.7,97826,14:33:00,1
7069,2024-01-25,608.7,609.1,608.65,608.75,87150,14:34:00,1
7070,2024-01-25,608.65,608.85,608.2,608.25,102234,14:35:00,1
7071,2024-01-25,608.25,609.1,608.2,608.9,105278,14:36:00,1
7072,2024-01-25,609.05,609.05,608.5,608.6,83200,14:37:00,2
7073,2024-01-25,608.55,609.2,608.4,609.15,89343,14:38:00,1
7074,2024-01-25,609.1,609.15,608.75,608.75,81456,14:39:00,1
7075,2024-01-25,608.8,609.2,608.75,609.05,47747,14:40:00,3
7076,2024-01-25,609.0,609.35,608.8,609.15,146475,14:41:00,1
7077,2024-01-25,609.3,609.8,609.2,609.25,101493,14:42:00,1
7078,2024-01-25,609.35,609.45,609.05,609.2,91667,14:43:00,2
7079,2024-01-25,609.05,609.45,609.0,609.1,59067,14:44:00,2
7080,2024-01-25,609.2,609.5,608.9,609.25,80164,14:45:00,1
7081,2024-01-25,609.25,609.6,609.05,609.55,49409,14:46:00,2
7082,2024-01-25,609.6,610.25,609.35,609.95,65331,14:47:00,2
7083,2024-01-25,609.95,610.3,609.55,609.6,42942,14:48:00,3
7084,2024-01-25,609.65,609.9,609.35,609.75,36380,14:49:00,3
7085,2024-01-25,609.75,609.95,609.4,609.4,41809,14:50:00,3
7086,2024-01-25,609.55,609.9,609.25,609.25,51423,14:51:00,2
7087,2024-01-25,609.3,609.75,608.9,609.45,50848,14:52:00,1
7088,2024-01-25,609.45,609.8,609.15,609.65,42782,14:53:00,2
7089,2024-01-25,609.7,609.75,609.15,609.65,43228,14:54:00,3
7090,2024-01-25,609.6,609.65,609.1,609.3,49479,14:55:00,2
7091,2024-01-25,609.5,609.7,609.25,609.5,38855,14:56:00,3
7092,2024-01-25,609.3,609.65,609.15,609.6,46250,14:57:00,3
7093,2024-01-25,609.6,609.95,609.4,609.85,78058,14:58:00,2
7094,2024-01-25,609.85,610.0,609.4,609.8,105948,14:59:00,1
7095,2024-01-25,609.8,610.95,609.75,610.55,292325,15:00:00,1
7096,2024-01-25,610.7,611.3,610.3,611.3,311721,15:01:00,1
7097,2024-01-25,611.1,611.65,610.7,611.35,264504,15:02:00,1
7098,2024-01-25,611.25,612.0,610.85,610.95,343330,15:03:00,1
7099,2024-01-25,611.0,611.2,610.25,610.5,240705,15:04:00,1
